"Days";"Channel";"Marketing spend";"Compare range: Marketing spend"
"2024-05-24";"Facebook";"33718.076";"0"
"2024-05-24";"Google";"68.21";"0"
"2024-05-25";"Facebook";"35922.87500000001";"0"
"2024-05-25";"Google";"65.78";"0"
"2024-05-26";"CJ";"214.68350800000002";"0"
"2024-05-26";"Facebook";"35195.06699999999";"0"
"2024-05-26";"Google";"69.61";"0"
"2024-05-27";"Facebook";"34600.63099999998";"0"
"2024-05-27";"Google";"89.28";"0"
"2024-05-28";"Facebook";"44704.581999999995";"0"
"2024-05-28";"Google";"188.68";"0"
"2024-05-28";"TikTok";"575.753";"0"
"2024-05-29";"Facebook";"31140.674000000006";"0"
"2024-05-29";"Google";"76.95";"0"
"2024-05-29";"TikTok";"574.552";"0"
"2024-05-30";"Facebook";"28771.12799999999";"0"
"2024-05-30";"Google";"63.983";"0"
"2024-05-30";"TikTok";"576.662";"0"
"2024-05-31";"CJ";"807.2892684000001";"0"
"2024-05-31";"Facebook";"31029.73299999998";"0"
"2024-05-31";"Google";"72.31";"0"
"2024-05-31";"TikTok";"573.296";"0"
"2024-06-01";"Facebook";"32343.119";"0"
"2024-06-01";"Google";"103.46";"0"
"2024-06-01";"TikTok";"117.283";"0"
"2024-06-02";"CJ";"569.6870399999999";"0"
"2024-06-02";"Facebook";"32538.50400000001";"0"
"2024-06-02";"Google";"58.6";"0"
"2024-06-02";"TikTok";"2.176";"0"
"2024-06-03";"Facebook";"35966.78400000001";"0"
"2024-06-03";"Google";"154.53";"0"
"2024-06-03";"TikTok";"0";"0"
"2024-06-04";"CJ";"127.94559805000003";"0"
"2024-06-04";"Facebook";"36899.10399999999";"0"
"2024-06-04";"Google";"76.13";"0"
"2024-06-04";"TikTok";"567.92";"0"
"2024-06-05";"CJ";"224.6237224";"0"
"2024-06-05";"Facebook";"39117.51599999999";"0"
"2024-06-05";"Google";"74.17";"0"
"2024-06-05";"TikTok";"566.81";"0"
"2024-06-06";"Facebook";"31590.57799999998";"0"
"2024-06-06";"Google";"66.89";"0"
"2024-06-06";"TikTok";"564.687";"0"
"2024-06-07";"Facebook";"69736.575";"0"
"2024-06-07";"Google";"75.23";"0"
"2024-06-07";"TikTok";"565.802";"0"
"2024-06-08";"Facebook";"68079.222";"0"
"2024-06-08";"Google";"68.49";"0"
"2024-06-08";"TikTok";"572.6";"0"
"2024-06-09";"CJ";"582.43372";"0"
"2024-06-09";"Facebook";"56419.08700000001";"0"
"2024-06-09";"Google";"61.18";"0"
"2024-06-09";"TikTok";"1146.4599999999998";"0"
"2024-06-10";"Facebook";"64780.032999999974";"0"
"2024-06-10";"Google";"64.75";"0"
"2024-06-10";"TikTok";"1135.787";"0"
"2024-06-11";"Facebook";"81566.06699999998";"0"
"2024-06-11";"Google";"93.1";"0"
"2024-06-11";"TikTok";"1121.9470000000001";"0"
"2024-06-12";"Facebook";"74185.28800000003";"0"
"2024-06-12";"Google";"84.83";"0"
"2024-06-12";"TikTok";"1126.424";"0"
"2024-06-13";"Facebook";"46174.75599999998";"0"
"2024-06-13";"Google";"110.28000000000002";"0"
"2024-06-13";"TikTok";"1123.893";"0"
"2024-06-14";"Facebook";"48495.051999999996";"0"
"2024-06-14";"Google";"197.71000000000004";"0"
"2024-06-14";"TikTok";"1125.7289999999998";"0"
"2024-06-15";"Facebook";"48971.035";"0"
"2024-06-15";"Google";"182.74";"0"
"2024-06-15";"TikTok";"1139.7169999999999";"0"
"2024-06-16";"Facebook";"50570.75699999998";"0"
"2024-06-16";"Google";"78.80000000000001";"0"
"2024-06-16";"TikTok";"1139.717";"0"
"2024-06-17";"CJ";"355.0989375";"0"
"2024-06-17";"Facebook";"53601.45699999999";"0"
"2024-06-17";"Google";"93.83000000000001";"0"
"2024-06-18";"Facebook";"47490.097000000016";"0"
"2024-06-18";"Google";"137.79999999999998";"0"
"2024-06-19";"Facebook";"52237.095999999976";"0"
"2024-06-19";"Google";"80.87";"0"
"2024-06-20";"Facebook";"37583.710999999996";"0"
"2024-06-20";"Google";"172.52999999999997";"0"
"2024-06-21";"CJ";"2134.5344655";"0"
"2024-06-21";"Facebook";"36358.45799999998";"0"
"2024-06-21";"Google";"326.12";"0"
"2024-06-22";"Facebook";"39108.005";"0"
"2024-06-22";"Google";"386.58";"0"
"2024-06-23";"Facebook";"40108.32000000001";"0"
"2024-06-23";"Google";"530.35";"0"
"2024-06-24";"Facebook";"31511.247";"0"
"2024-06-24";"Google";"2236.11";"0"
"2024-06-25";"Facebook";"33998.774999999994";"0"
"2024-06-25";"Google";"3652.8179999999998";"0"
"2024-06-26";"CJ";"196.11985649999997";"0"
"2024-06-26";"Facebook";"33132.65599999999";"0"
"2024-06-26";"Google";"4105.115";"0"
"2024-06-27";"CJ";"116.18744500000003";"0"
"2024-06-27";"Facebook";"36193.689999999995";"0"
"2024-06-27";"Google";"4656.62";"0"
"2024-06-28";"Facebook";"54154.019000000015";"0"
"2024-06-28";"Google";"5615.905000000001";"0"
"2024-06-29";"CJ";"1211.18565256";"0"
"2024-06-29";"Facebook";"49830.433999999994";"0"
"2024-06-29";"Google";"4894.073";"0"
"2024-06-30";"CJ";"399.30713252000004";"0"
"2024-06-30";"Facebook";"50091.072999999975";"0"
"2024-06-30";"Google";"2968.081";"0"
"2024-07-01";"Facebook";"47841.147";"0"
"2024-07-01";"Google";"2462.387";"0"
"2024-07-02";"CJ";"538.6002836499999";"0"
"2024-07-02";"Facebook";"46744.216999999975";"0"
"2024-07-02";"Google";"2082.665";"0"
"2024-07-03";"Facebook";"45941.89599999998";"0"
"2024-07-03";"Google";"2223.223";"0"
"2024-07-04";"Facebook";"46462.48199999993";"0"
"2024-07-04";"Google";"2865.468";"0"
"2024-07-05";"CJ";"555.97113795";"0"
"2024-07-05";"Facebook";"47324.506999999976";"0"
"2024-07-05";"Google";"2373.91";"0"
"2024-07-06";"Facebook";"46836.88699999997";"0"
"2024-07-06";"Google";"2912.206";"0"
"2024-07-07";"CJ";"1408.2650064";"0"
"2024-07-07";"Facebook";"51784.445999999996";"0"
"2024-07-07";"Google";"2765.359";"0"
"2024-07-08";"CJ";"406.2488458";"0"
"2024-07-08";"Facebook";"43200.101000000024";"0"
"2024-07-08";"Google";"2673.9810000000007";"0"
"2024-07-09";"Facebook";"38814.29199999994";"0"
"2024-07-09";"Google";"2493.145";"0"
"2024-07-10";"CJ";"484.7249532000001";"0"
"2024-07-10";"Facebook";"31054.88199999998";"0"
"2024-07-10";"Google";"2243.2429999999995";"0"
"2024-07-11";"CJ";"1195.53422505";"0"
"2024-07-11";"Facebook";"30075.05499999997";"0"
"2024-07-11";"Google";"2047.583";"0"
"2024-07-12";"CJ";"745.0721295999999";"0"
"2024-07-12";"Facebook";"31313.011999999995";"0"
"2024-07-12";"Google";"2296.558";"0"
"2024-07-13";"CJ";"1158.8001682400002";"0"
"2024-07-13";"Facebook";"31114.979";"0"
"2024-07-13";"Google";"1559.7400000000002";"0"
"2024-07-14";"CJ";"1107.6188781";"0"
"2024-07-14";"Facebook";"31109.706999999977";"0"
"2024-07-14";"Google";"781.1089999999999";"0"
"2024-07-15";"CJ";"302.10482609999997";"0"
"2024-07-15";"Facebook";"30165.547";"0"
"2024-07-15";"Google";"1272.846";"0"
"2024-07-16";"CJ";"3666.3428891000012";"0"
"2024-07-16";"Facebook";"41262.57699999999";"0"
"2024-07-16";"Google";"3584.274";"0"
"2024-07-17";"CJ";"2011.7707707";"0"
"2024-07-17";"Facebook";"38760.308999999994";"0"
"2024-07-17";"Google";"4517.419999999999";"0"
"2024-07-18";"CJ";"133.0953056";"0"
"2024-07-18";"Facebook";"38619.736999999994";"0"
"2024-07-18";"Google";"4379.1669999999995";"0"
"2024-07-19";"CJ";"1670.2420722000002";"0"
"2024-07-19";"Facebook";"20025.51299999999";"0"
"2024-07-19";"Google";"3727.458";"0"
"2024-07-20";"CJ";"2304.205685";"0"
"2024-07-20";"Facebook";"19867.37199999998";"0"
"2024-07-20";"Google";"3193.6319999999996";"0"
"2024-07-21";"CJ";"1772.7799026000002";"0"
"2024-07-21";"Facebook";"21462.12099999999";"0"
"2024-07-21";"Google";"3724.744";"0"
"2024-07-22";"CJ";"3178.2524607000005";"0"
"2024-07-22";"Facebook";"21258.70800000001";"0"
"2024-07-22";"Google";"3039.9109999999996";"0"
"2024-07-23";"CJ";"1188.9278155";"0"
"2024-07-23";"Facebook";"21078.95900000001";"0"
"2024-07-23";"Google";"2692.0910000000003";"0"
"2024-07-24";"CJ";"633.778879";"0"
"2024-07-24";"Facebook";"20718.009000000013";"0"
"2024-07-24";"Google";"2179.8669999999997";"0"
"2024-07-25";"CJ";"1446.1742609";"0"
"2024-07-25";"Facebook";"20629.48700000001";"0"
"2024-07-25";"Google";"1962.3939999999998";"0"
"2024-07-26";"CJ";"1471.4922112500003";"0"
"2024-07-26";"Facebook";"20639.16700000001";"0"
"2024-07-26";"Google";"2596.7509999999997";"0"
"2024-07-27";"CJ";"1553.36662656";"0"
"2024-07-27";"Facebook";"20744.482000000018";"0"
"2024-07-27";"Google";"3507.0630000000006";"0"
"2024-07-28";"CJ";"1009.8390499999999";"0"
"2024-07-28";"Facebook";"22164.95500000001";"0"
"2024-07-28";"Google";"3060.7560000000003";"0"
"2024-07-29";"CJ";"2087.1242505499995";"0"
"2024-07-29";"Facebook";"21548.56599999999";"0"
"2024-07-29";"Google";"2665.45";"0"
"2024-07-30";"CJ";"2067.5533248000006";"0"
"2024-07-30";"Facebook";"27579.428000000014";"0"
"2024-07-30";"Google";"2642.053";"0"
"2024-07-31";"CJ";"2687.8363707000003";"0"
"2024-07-31";"Facebook";"42003.07700000002";"0"
"2024-07-31";"Google";"2510.07";"0"
"2024-08-01";"CJ";"1484.6590204000001";"0"
"2024-08-01";"Facebook";"41503.470999999954";"0"
"2024-08-01";"Google";"2341.171";"0"
"2024-08-02";"CJ";"1214.400557565";"0"
"2024-08-02";"Facebook";"41561.07000000001";"0"
"2024-08-02";"Google";"2699.61";"0"
"2024-08-03";"CJ";"866.0879095";"0"
"2024-08-03";"Facebook";"40922.002999999975";"0"
"2024-08-03";"Google";"3646.004";"0"
"2024-08-04";"CJ";"1609.1616292500003";"0"
"2024-08-04";"Facebook";"43607.04099999999";"0"
"2024-08-04";"Google";"3056.825";"0"
"2024-08-05";"CJ";"1515.0867984000001";"0"
"2024-08-05";"Facebook";"41846.01699999997";"0"
"2024-08-05";"Google";"2607.941";"0"
"2024-08-06";"CJ";"2525.1075461";"0"
"2024-08-06";"Facebook";"32745.612999999998";"0"
"2024-08-06";"Google";"2709.115";"0"
"2024-08-07";"CJ";"1683.0932773";"0"
"2024-08-07";"Facebook";"32108.791999999976";"0"
"2024-08-07";"Google";"2921.7259999999997";"0"
"2024-08-08";"CJ";"1481.87505375";"0"
"2024-08-08";"Facebook";"31727.20300000001";"0"
"2024-08-08";"Google";"2531.6899999999996";"0"
"2024-08-09";"CJ";"1908.2920840499996";"0"
"2024-08-09";"Facebook";"31217.47399999999";"0"
"2024-08-09";"Google";"2310.831";"0"
"2024-08-10";"CJ";"1156.1565165000002";"0"
"2024-08-10";"Facebook";"31681.68899999999";"0"
"2024-08-10";"Google";"2426.3419999999996";"0"
"2024-08-11";"CJ";"1847.41821036";"0"
"2024-08-11";"Facebook";"33405.505";"0"
"2024-08-11";"Google";"2372.746";"0"
"2024-08-12";"CJ";"123.5097725";"0"
"2024-08-12";"Facebook";"33257.112";"0"
"2024-08-12";"Google";"3586.772";"0"
"2024-08-13";"CJ";"2310.1427200499998";"0"
"2024-08-13";"Facebook";"34028.65199999998";"0"
"2024-08-13";"Google";"3384.286";"0"
"2024-08-14";"CJ";"78.8038096";"0"
"2024-08-14";"Facebook";"32873.39999999998";"0"
"2024-08-14";"Google";"3230.5209999999997";"0"
"2024-08-15";"CJ";"751.5882840000002";"0"
"2024-08-15";"Facebook";"31916.14199999998";"0"
"2024-08-15";"Google";"2525.169";"0"
"2024-08-16";"CJ";"3444.7641266999995";"0"
"2024-08-16";"Facebook";"31292.286999999982";"0"
"2024-08-16";"Google";"1946.241";"0"
"2024-08-17";"CJ";"2005.6117304999998";"0"
"2024-08-17";"Facebook";"31832.432000000004";"0"
"2024-08-17";"Google";"2872.7619999999997";"0"
"2024-08-18";"CJ";"1153.6770276500001";"0"
"2024-08-18";"Facebook";"33972.93800000002";"0"
"2024-08-18";"Google";"3398.955";"0"
"2024-08-19";"CJ";"2565.8990213299994";"0"
"2024-08-19";"Facebook";"32291.819999999996";"0"
"2024-08-19";"Google";"2725.1499999999996";"0"
"2024-08-20";"CJ";"471.0360802";"0"
"2024-08-20";"Facebook";"26744.148000000016";"0"
"2024-08-20";"Google";"2490.9099999999994";"0"
"2024-08-21";"CJ";"1276.7642338500002";"0"
"2024-08-21";"Facebook";"33473.03700000003";"0"
"2024-08-21";"Google";"2440.557";"0"
"2024-08-22";"CJ";"641.8279512";"0"
"2024-08-22";"Facebook";"30760.646999999997";"0"
"2024-08-22";"Google";"2726.693";"0"
"2024-08-23";"CJ";"218.75771178000002";"0"
"2024-08-23";"Facebook";"37122.986999999994";"0"
"2024-08-23";"Google";"2368.145";"0"
"2024-08-24";"CJ";"956.48341788";"0"
"2024-08-24";"Facebook";"41113.977";"0"
"2024-08-24";"Google";"2205.023";"0"
"2024-08-25";"CJ";"665.51915748";"0"
"2024-08-25";"Facebook";"41519.09299999999";"0"
"2024-08-25";"Google";"2865.0110000000004";"0"
"2024-08-26";"CJ";"210.79326664";"0"
"2024-08-26";"Facebook";"32791.299";"0"
"2024-08-26";"Google";"2162.154";"0"
"2024-08-27";"CJ";"792.0054912";"0"
"2024-08-27";"Facebook";"29264.094999999994";"0"
"2024-08-27";"Google";"2045.7269999999999";"0"
"2024-08-28";"CJ";"841.3696846299999";"0"
"2024-08-28";"Facebook";"27941.423000000017";"0"
"2024-08-28";"Google";"2599.0199999999995";"0"
"2024-08-29";"CJ";"833.36995065";"0"
"2024-08-29";"Facebook";"27646.722000000023";"0"
"2024-08-29";"Google";"2272.592";"0"
"2024-08-30";"CJ";"1114.329127";"0"
"2024-08-30";"Facebook";"31589.352000000054";"0"
"2024-08-30";"Google";"2506.3860000000004";"0"
"2024-08-31";"CJ";"1695.1574566999998";"0"
"2024-08-31";"Facebook";"35673.920999999995";"0"
"2024-08-31";"Google";"2338.6040000000003";"0"
"2024-09-01";"CJ";"1641.2020087499995";"0"
"2024-09-01";"Facebook";"37441.44599999994";"0"
"2024-09-01";"Google";"2477.921";"0"
"2024-09-02";"CJ";"1701.9468589999997";"0"
"2024-09-02";"Facebook";"24280.270999999986";"0"
"2024-09-02";"Google";"2799.849";"0"
"2024-09-03";"CJ";"127.43988495";"0"
"2024-09-03";"Facebook";"35632.52199999997";"0"
"2024-09-03";"Google";"3582.411";"0"
"2024-09-04";"CJ";"1203.3342094000002";"0"
"2024-09-04";"Facebook";"32174.459999999977";"0"
"2024-09-04";"Google";"3247.8320000000003";"0"
"2024-09-05";"CJ";"456.3704131";"0"
"2024-09-05";"Facebook";"1015.2440000000004";"0"
"2024-09-05";"Google";"2916.687";"0"
"2024-09-06";"CJ";"109.09694925000001";"0"
"2024-09-06";"Facebook";"0";"0"
"2024-09-06";"Google";"3000.382";"0"
"2024-09-07";"CJ";"226.07204176000002";"0"
"2024-09-07";"Facebook";"0";"0"
"2024-09-07";"Google";"2612.6440000000002";"0"
"2024-09-08";"CJ";"1182.80162";"0"
"2024-09-08";"Google";"2514.3379999999997";"0"
"2024-09-09";"CJ";"1569.6205105999998";"0"
"2024-09-09";"Google";"2262.903";"0"
"2024-09-10";"CJ";"347.79027050999997";"0"
"2024-09-10";"Google";"2377.584999999999";"0"
"2024-09-11";"CJ";"452.31470579999996";"0"
"2024-09-11";"Google";"5492.6759999999995";"0"
"2024-09-11";"TikTok";"4001.5815632059475";"0"
"2024-09-12";"CJ";"1748.5008260500001";"0"
"2024-09-12";"Facebook";"40952.837000000014";"0"
"2024-09-12";"Google";"4923.369";"0"
"2024-09-12";"TikTok";"9059.95571376636";"0"
"2024-09-13";"CJ";"1230.5133243";"0"
"2024-09-13";"Facebook";"40482.149000000005";"0"
"2024-09-13";"Google";"5870.574000000001";"0"
"2024-09-13";"TikTok";"9053.767918574104";"0"
"2024-09-14";"CJ";"1170.07288956";"0"
"2024-09-14";"Facebook";"29900.345999999998";"0"
"2024-09-14";"Google";"4422.7919999999995";"0"
"2024-09-14";"TikTok";"7488.688650357481";"0"
"2024-09-15";"CJ";"1777.30812";"0"
"2024-09-15";"Facebook";"17011.767999999996";"0"
"2024-09-15";"Google";"5942.200999999999";"0"
"2024-09-15";"TikTok";"7394.6108961924265";"0"
"2024-09-16";"CJ";"636.2874248";"0"
"2024-09-16";"Facebook";"16553.220999999994";"0"
"2024-09-16";"Google";"5464.405000000001";"0"
"2024-09-16";"TikTok";"5361.023253232699";"0"
"2024-09-17";"CJ";"1269.8830935";"0"
"2024-09-17";"Facebook";"16547.432999999997";"0"
"2024-09-17";"Google";"5255.495";"0"
"2024-09-18";"CJ";"1153.79613045";"0"
"2024-09-18";"Facebook";"16170.655999999995";"0"
"2024-09-18";"Google";"4279.782";"0"
"2024-09-19";"CJ";"722.5053568";"0"
"2024-09-19";"Facebook";"16077.675999999996";"0"
"2024-09-19";"Google";"2272.8089999999997";"0"
"2024-09-20";"CJ";"237.89076465";"0"
"2024-09-20";"Facebook";"15915.491999999998";"0"
"2024-09-20";"Google";"2177.35";"0"
"2024-09-21";"CJ";"705.92774164";"0"
"2024-09-21";"Facebook";"15825.771999999997";"0"
"2024-09-21";"Google";"2761.7520000000004";"0"
"2024-09-22";"CJ";"884.2149237599999";"0"
"2024-09-22";"Facebook";"17190.966000000008";"0"
"2024-09-22";"Google";"2636.1990000000005";"0"
"2024-09-23";"CJ";"770.56609036";"0"
"2024-09-23";"Facebook";"16515.874000000003";"0"
"2024-09-23";"Google";"2196.154";"0"
"2024-09-24";"CJ";"1183.6880331";"0"
"2024-09-24";"Facebook";"16412.44600000001";"0"
"2024-09-24";"Google";"2217.11";"0"
"2024-09-25";"CJ";"847.8770388";"0"
"2024-09-25";"Facebook";"23247.63200000002";"0"
"2024-09-25";"Google";"2886.236";"0"
"2024-09-26";"CJ";"92.67133835000001";"0"
"2024-09-26";"Facebook";"32751.28299999999";"0"
"2024-09-26";"Google";"2475.393";"0"
"2024-09-27";"CJ";"385.49884740000005";"0"
"2024-09-27";"Facebook";"31855.80400000002";"0"
"2024-09-27";"Google";"2458.295";"0"
"2024-09-28";"CJ";"466.66564000000005";"0"
"2024-09-28";"Facebook";"28269.435999999987";"0"
"2024-09-28";"Google";"2386.702";"0"
"2024-09-29";"CJ";"202.854225";"0"
"2024-09-29";"Facebook";"31044.055";"0"
"2024-09-29";"Google";"2839.0269999999996";"0"
"2024-09-30";"Facebook";"33858.29300000001";"0"
"2024-09-30";"Google";"2439.5110000000004";"0"
"2024-10-01";"CJ";"347.41057324999997";"0"
"2024-10-01";"Facebook";"42222.83700000001";"0"
"2024-10-01";"Google";"2363.689";"0"
"2024-10-02";"Facebook";"47879.96299999999";"0"
"2024-10-02";"Google";"2609.2870000000003";"0"
"2024-10-03";"CJ";"318.76786115000004";"0"
"2024-10-03";"Facebook";"45787.062999999995";"0"
"2024-10-03";"Google";"3214.876";"0"
"2024-10-03";"TikTok";"567.4499565860172";"0"
"2024-10-04";"CJ";"1729.74376575";"0"
"2024-10-04";"Facebook";"48911.50799999988";"0"
"2024-10-04";"Google";"3049.804";"0"
"2024-10-04";"TikTok";"1704.7634408602148";"0"
"2024-10-05";"CJ";"390.5467386";"0"
"2024-10-05";"Facebook";"33712.432";"0"
"2024-10-05";"Google";"2874.486";"0"
"2024-10-05";"TikTok";"1707.8082239919877";"0"
"2024-10-06";"CJ";"2274.6444133600003";"0"
"2024-10-06";"Facebook";"39821.691999999995";"0"
"2024-10-06";"Google";"3287.0170000000003";"0"
"2024-10-06";"TikTok";"939.7781451432236";"0"
"2024-10-07";"CJ";"724.6836282";"0"
"2024-10-07";"Facebook";"45213.80499999998";"0"
"2024-10-07";"Google";"2781.2569999999996";"0"
"2024-10-08";"CJ";"286.5773781";"0"
"2024-10-08";"Facebook";"33685.64699999998";"0"
"2024-10-08";"Google";"2745.283999999999";"0"
"2024-10-09";"CJ";"295.2726615";"0"
"2024-10-09";"Facebook";"23456.327999999936";"0"
"2024-10-09";"Google";"2579.641";"0"
"2024-10-10";"CJ";"185.8327404";"0"
"2024-10-10";"Facebook";"29886.868999999995";"0"
"2024-10-10";"Google";"2687.92";"0"
"2024-10-11";"CJ";"734.2429258";"0"
"2024-10-11";"Facebook";"22709.731999999996";"0"
"2024-10-11";"Google";"2588.3819999999996";"0"
"2024-10-12";"CJ";"1463.6264824999998";"0"
"2024-10-12";"Facebook";"19144.759";"0"
"2024-10-12";"Google";"3406.5809999999997";"0"
"2024-10-13";"CJ";"115.22675394999999";"0"
"2024-10-13";"Facebook";"20215.873000000014";"0"
"2024-10-13";"Google";"2689.01";"0"
"2024-10-14";"CJ";"1471.3142135999997";"0"
"2024-10-14";"Facebook";"21786.861000000004";"0"
"2024-10-14";"Google";"1809.6789999999999";"0"
"2024-10-15";"CJ";"899.172003345";"0"
"2024-10-15";"Facebook";"31622.782999999996";"0"
"2024-10-15";"Google";"1332.627";"0"
"2024-10-16";"CJ";"1215.21661525";"0"
"2024-10-16";"Facebook";"19584.234999999993";"0"
"2024-10-16";"Google";"1164.763";"0"
"2024-10-17";"CJ";"709.800632";"0"
"2024-10-17";"Facebook";"26514.574999999975";"0"
"2024-10-17";"Google";"1233.533";"0"
"2024-10-18";"Facebook";"13224.219999999994";"0"
"2024-10-18";"Google";"1767.9399999999998";"0"
"2024-10-19";"CJ";"1077.66992234";"0"
"2024-10-19";"Facebook";"16751.253999999986";"0"
"2024-10-19";"Google";"3399.794";"0"
"2024-10-20";"CJ";"1853.4568704";"0"
"2024-10-20";"Facebook";"12358.763999999988";"0"
"2024-10-20";"Google";"4823.981999999999";"0"
"2024-10-21";"Facebook";"20444.27599999999";"0"
"2024-10-21";"Google";"4028.744";"0"
"2024-10-22";"CJ";"193.3394788";"0"
"2024-10-22";"Facebook";"23250.33599999998";"0"
"2024-10-22";"Google";"4163.413";"0"
"2024-10-23";"CJ";"1280.7855882499998";"0"
"2024-10-23";"Facebook";"24919.696999999956";"0"
"2024-10-23";"Google";"3911.0789999999997";"0"
"2024-10-24";"CJ";"853.0495246";"0"
"2024-10-24";"Facebook";"13263.677000000043";"0"
"2024-10-24";"Google";"7383.227000000001";"0"
"2024-10-25";"CJ";"186.653838";"0"
"2024-10-25";"Facebook";"15456.002999999937";"0"
"2024-10-25";"Google";"3813.603";"0"
"2024-10-26";"CJ";"3289.9931750400006";"0"
"2024-10-26";"Facebook";"17955.87300000003";"0"
"2024-10-26";"Google";"4586.118";"0"
"2024-10-27";"CJ";"470.72732928000005";"0"
"2024-10-27";"Facebook";"24841.303999999967";"0"
"2024-10-27";"Google";"5670.942";"0"
"2024-10-28";"CJ";"384.79194830999995";"0"
"2024-10-28";"Facebook";"22524.619999999995";"0"
"2024-10-28";"Google";"3672.294";"0"
"2024-10-29";"CJ";"890.2277138999999";"0"
"2024-10-29";"Facebook";"19128.43399999998";"0"
"2024-10-29";"Google";"2794.0499999999997";"0"
"2024-10-30";"CJ";"986.9413503999999";"0"
"2024-10-30";"Facebook";"12819.802000000016";"0"
"2024-10-30";"Google";"2510.2";"0"
"2024-10-31";"CJ";"1737.8346752";"0"
"2024-10-31";"Facebook";"10342.111999999981";"0"
"2024-10-31";"Google";"2735.73";"0"
"2024-11-01";"CJ";"1633.7766934400001";"0"
"2024-11-01";"Facebook";"10613.977000000008";"0"
"2024-11-01";"Google";"2323.23";"0"
"2024-11-02";"CJ";"1064.0927451";"0"
"2024-11-02";"Facebook";"11456.519000000053";"0"
"2024-11-02";"Google";"3264.438";"0"
"2024-11-03";"CJ";"1263.3848711";"0"
"2024-11-03";"Facebook";"16095.73300000003";"0"
"2024-11-03";"Google";"3758.8199999999997";"0"
"2024-11-04";"CJ";"1452.8726400000003";"0"
"2024-11-04";"Facebook";"16417.883999999984";"0"
"2024-11-04";"Google";"3894.519";"0"
"2024-11-05";"CJ";"1822.4686782770002";"0"
"2024-11-05";"Facebook";"18485.086000000032";"0"
"2024-11-05";"Google";"4873.545";"0"
"2024-11-06";"CJ";"269.98136250000005";"0"
"2024-11-06";"Facebook";"18420.071000000033";"0"
"2024-11-06";"Google";"3340.953";"0"
"2024-11-07";"CJ";"2990.80039184";"0"
"2024-11-07";"Facebook";"18566.830000000024";"0"
"2024-11-07";"Google";"3403.66";"0"
"2024-11-08";"CJ";"3285.0258952000004";"0"
"2024-11-08";"Facebook";"14514.823999999904";"0"
"2024-11-08";"Google";"2872.98";"0"
"2024-11-09";"CJ";"720.49710852";"0"
"2024-11-09";"Facebook";"14863.131000000036";"0"
"2024-11-09";"Google";"3865.767";"0"
"2024-11-10";"CJ";"1204.0725354";"0"
"2024-11-10";"Facebook";"20187.060000000078";"0"
"2024-11-10";"Google";"4426.553";"0"
"2024-11-11";"CJ";"2460.15";"0"
"2024-11-11";"Facebook";"19568.74200000001";"0"
"2024-11-11";"Google";"4071.8550000000005";"0"
"2024-11-12";"CJ";"1096.0198375999998";"0"
"2024-11-12";"Facebook";"19925.68700000002";"0"
"2024-11-12";"Google";"3624.756";"0"
"2024-11-13";"CJ";"1110.5536374";"0"
"2024-11-13";"Facebook";"18709.59100000008";"0"
"2024-11-13";"Google";"4666.268";"0"
"2024-11-14";"CJ";"2424.39869295";"0"
"2024-11-14";"Facebook";"14374.07599999998";"0"
"2024-11-14";"Google";"4970.982";"0"
"2024-11-15";"CJ";"2339.1103758";"0"
"2024-11-15";"Facebook";"14326.103999999956";"0"
"2024-11-15";"Google";"4409.697";"0"
"2024-11-16";"CJ";"252.61767804000002";"0"
"2024-11-16";"Facebook";"11375.302999999985";"0"
"2024-11-16";"Google";"4108.777";"0"
"2024-11-17";"CJ";"1883.0520448";"0"
"2024-11-17";"Facebook";"14582.743999999973";"0"
"2024-11-17";"Google";"4500.6720000000005";"0"
"2024-11-18";"CJ";"960.76560064";"0"
"2024-11-18";"Facebook";"14038.989999999998";"0"
"2024-11-18";"Google";"5341.53";"0"
"2024-11-19";"CJ";"855.3002537999998";"0"
"2024-11-19";"Facebook";"12678.925000000021";"0"
"2024-11-19";"Google";"3625.085";"0"
"2024-11-20";"CJ";"1505.8602867";"0"
"2024-11-20";"Facebook";"14467.540000000015";"0"
"2024-11-20";"Google";"4595.820000000001";"0"
"2024-11-21";"CJ";"2992.4744570000003";"0"
"2024-11-21";"Facebook";"16112.500999999982";"0"
"2024-11-21";"Google";"5460.705999999999";"0"
"2024-11-22";"CJ";"1913.7256684000001";"0"
"2024-11-22";"Facebook";"14314.86799999998";"0"
"2024-11-22";"Google";"7584.8099999999995";"0"
"2024-11-23";"CJ";"5238.783841";"0"
"2024-11-23";"Facebook";"14422.843999999943";"0"
"2024-11-23";"Google";"8453.07";"0"
"2024-11-24";"CJ";"9322.833329000001";"0"
"2024-11-24";"Facebook";"52043.28600000001";"0"
"2024-11-24";"Google";"8285.987";"0"
"2024-11-25";"CJ";"9362.46741774";"0"
"2024-11-25";"Facebook";"64641.13600000003";"0"
"2024-11-25";"Google";"11011.366999999998";"0"
"2024-11-26";"CJ";"3163.42672137";"0"
"2024-11-26";"Facebook";"73127.89200000008";"0"
"2024-11-26";"Google";"10806.67";"0"
"2024-11-27";"CJ";"5584.16298825";"0"
"2024-11-27";"Facebook";"68342.08400000012";"0"
"2024-11-27";"Google";"8306.929";"0"
"2024-11-28";"CJ";"3332.4982599999994";"0"
"2024-11-28";"Facebook";"102606.84000000008";"0"
