"Channel group";"Channel";"Days";"Marketing spend";"Compare range: Marketing spend"
"Search Paid";"Google";"2022-10-29";"13241.583999999999";"0"
"Social Paid";"Facebook";"2022-10-29";"36869.296960784";"0"
"Social Paid";"TikTok";"2022-10-29";"1621.387";"0"
"Search Paid";"Google";"2022-10-30";"18712.860999999997";"0"
"Social Paid";"Facebook";"2022-10-30";"39006.94965147002";"0"
"Social Paid";"TikTok";"2022-10-30";"1113.213";"0"
"Search Paid";"Google";"2022-10-31";"16153.346999999998";"0"
"Social Paid";"Facebook";"2022-10-31";"34969.52722497002";"0"
"Search Paid";"Google";"2022-11-01";"13586.724000000002";"0"
"Social Paid";"Facebook";"2022-11-01";"39237.9603364";"0"
"Search Paid";"Google";"2022-11-02";"11365.224999999999";"0"
"Social Paid";"Facebook";"2022-11-02";"23867.362222999993";"0"
"Search Paid";"Google";"2022-11-03";"12227.867999999999";"0"
"Social Paid";"Facebook";"2022-11-03";"23907.901530149997";"0"
"Search Paid";"Google";"2022-11-04";"13577.169000000002";"0"
"Social Paid";"Facebook";"2022-11-04";"23453.619943599995";"0"
"Search Paid";"Google";"2022-11-05";"13745.940999999999";"0"
"Social Paid";"Facebook";"2022-11-05";"25050.666386800003";"0"
"Search Paid";"Google";"2022-11-06";"15887.990000000002";"0"
"Social Paid";"Facebook";"2022-11-06";"25320.242278359983";"0"
"Search Paid";"Google";"2022-11-07";"14126.797";"0"
"Social Paid";"Facebook";"2022-11-07";"23726.62674375";"0"
"Search Paid";"Google";"2022-11-08";"11823.402";"0"
"Social Paid";"Facebook";"2022-11-08";"22193.66905829999";"0"
"Search Paid";"Google";"2022-11-09";"12823.434000000001";"0"
"Social Paid";"Facebook";"2022-11-09";"20518.61534189999";"0"
"Search Paid";"Google";"2022-11-10";"17734.443";"0"
"Social Paid";"Facebook";"2022-11-10";"20669.8039977";"0"
"Search Paid";"Google";"2022-11-11";"14556.865999999998";"0"
"Social Paid";"Facebook";"2022-11-11";"18797.891631499995";"0"
"Search Paid";"Google";"2022-11-12";"16960.823";"0"
"Social Paid";"Facebook";"2022-11-12";"14357.636373899999";"0"
"Search Paid";"Google";"2022-11-13";"17980.726";"0"
"Social Paid";"Facebook";"2022-11-13";"15893.833451999995";"0"
"Search Paid";"Google";"2022-11-14";"16876.885";"0"
"Social Paid";"Facebook";"2022-11-14";"15292.515559999998";"0"
"Search Paid";"Google";"2022-11-15";"14997.073000000002";"0"
"Social Paid";"Facebook";"2022-11-15";"14987.7174927";"0"
"Search Paid";"Google";"2022-11-16";"12268.899";"0"
"Social Paid";"Facebook";"2022-11-16";"14899.510990541996";"0"
"Search Paid";"Google";"2022-11-17";"17020.208999999995";"0"
"Social Paid";"Facebook";"2022-11-17";"16813.7123515";"0"
"Search Paid";"Google";"2022-11-18";"13301.032";"0"
"Social Paid";"Facebook";"2022-11-18";"18893.368672500004";"0"
"Social Paid";"TikTok";"2022-11-18";"253.14700000000002";"0"
"Search Paid";"Google";"2022-11-19";"15069.742";"0"
"Social Paid";"Facebook";"2022-11-19";"18187.293563639992";"0"
"Social Paid";"TikTok";"2022-11-19";"282.36";"0"
"Search Paid";"Google";"2022-11-20";"17529.511";"0"
"Social Paid";"Facebook";"2022-11-20";"19433.454656279995";"0"
"Search Paid";"Google";"2022-11-21";"17103.217000000004";"0"
"Social Paid";"Facebook";"2022-11-21";"19473.198911749998";"0"
"Search Paid";"Google";"2022-11-22";"17041.569000000003";"0"
"Social Paid";"Facebook";"2022-11-22";"23316.614230789994";"0"
"Social Paid";"TikTok";"2022-11-22";"602.146";"0"
"Search Paid";"Google";"2022-11-23";"19650.459000000003";"0"
"Social Paid";"Facebook";"2022-11-23";"34812.79475787001";"0"
"Social Paid";"TikTok";"2022-11-23";"1096.816";"0"
"Search Paid";"Google";"2022-11-24";"22893.402";"0"
"Social Paid";"Facebook";"2022-11-24";"46501.045104799996";"0"
"Social Paid";"TikTok";"2022-11-24";"1087.715";"0"
"Search Paid";"Google";"2022-11-25";"34005.155";"0"
"Social Paid";"Facebook";"2022-11-25";"189255.19163205184";"0"
"Social Paid";"TikTok";"2022-11-25";"1083.174";"0"
"Search Paid";"Google";"2022-11-26";"25427.638999999996";"0"
"Social Paid";"Facebook";"2022-11-26";"179855.8242063521";"0"
"Social Paid";"TikTok";"2022-11-26";"543.357";"0"
"Search Paid";"Google";"2022-11-27";"32017.091999999997";"0"
"Social Paid";"Facebook";"2022-11-27";"128468.360893376";"0"
"Social Paid";"TikTok";"2022-11-27";"542.489";"0"
"Search Paid";"Google";"2022-11-28";"35584.909999999996";"0"
"Social Paid";"Facebook";"2022-11-28";"89090.45533024002";"0"
"Social Paid";"TikTok";"2022-11-28";"543.046";"0"
"Search Paid";"Google";"2022-11-29";"37130.91499999999";"0"
"Social Paid";"Facebook";"2022-11-29";"69814.78365337";"0"
"Social Paid";"TikTok";"2022-11-29";"545.024";"0"
"Search Paid";"Google";"2022-11-30";"26570.792999999998";"0"
"Social Paid";"Facebook";"2022-11-30";"26240.582547270005";"0"
"Social Paid";"TikTok";"2022-11-30";"217.523";"0"
"Search Paid";"Google";"2022-12-01";"18356.64";"0"
"Social Paid";"Facebook";"2022-12-01";"22390.72869000001";"0"
"Social Paid";"TikTok";"2022-12-01";"0";"0"
"Search Paid";"Google";"2022-12-02";"15497.154000000002";"0"
"Social Paid";"Facebook";"2022-12-02";"27161.5542556";"0"
"Social Paid";"TikTok";"2022-12-02";"622.997";"0"
"Search Paid";"Google";"2022-12-03";"13732.573";"0"
"Social Paid";"Facebook";"2022-12-03";"41927.96018579996";"0"
"Social Paid";"TikTok";"2022-12-03";"1088.734";"0"
"Search Paid";"Google";"2022-12-04";"18148.192";"0"
"Social Paid";"Facebook";"2022-12-04";"50596.953931440046";"0"
"Social Paid";"TikTok";"2022-12-04";"1088.069";"0"
"Search Paid";"Google";"2022-12-05";"17337.853";"0"
"Social Paid";"Facebook";"2022-12-05";"43635.65297708996";"0"
"Social Paid";"TikTok";"2022-12-05";"1086.901";"0"
"Search Paid";"Google";"2022-12-06";"14822.774999999998";"0"
"Social Paid";"Facebook";"2022-12-06";"22691.898849799996";"0"
"Social Paid";"TikTok";"2022-12-06";"1704.6229999999998";"0"
"Search Paid";"Google";"2022-12-07";"18345.434";"0"
"Social Paid";"Facebook";"2022-12-07";"23133.871322099985";"0"
"Social Paid";"TikTok";"2022-12-07";"2180.9610000000002";"0"
"Search Paid";"Google";"2022-12-08";"13496.002999999997";"0"
"Social Paid";"Facebook";"2022-12-08";"28353.335403960005";"0"
"Social Paid";"TikTok";"2022-12-08";"1091.482";"0"
"Search Paid";"Google";"2022-12-09";"12793.560000000001";"0"
"Social Paid";"Facebook";"2022-12-09";"31147.892141964054";"0"
"Social Paid";"TikTok";"2022-12-09";"1012.309";"0"
"Search Paid";"Google";"2022-12-10";"13817.223999999998";"0"
"Social Paid";"Facebook";"2022-12-10";"36324.57612692004";"0"
"Social Paid";"TikTok";"2022-12-10";"1091.408";"0"
"Search Paid";"Google";"2022-12-11";"13466.772";"0"
"Social Paid";"Facebook";"2022-12-11";"37618.96569450004";"0"
"Social Paid";"TikTok";"2022-12-11";"991.074";"0"
"Search Paid";"Google";"2022-12-12";"12625.36";"0"
"Social Paid";"Facebook";"2022-12-12";"3563.4509716999974";"0"
"Social Paid";"TikTok";"2022-12-12";"1031.0649999999998";"0"
"Search Paid";"Google";"2022-12-13";"15114.923999999999";"0"
"Social Paid";"Facebook";"2022-12-13";"3671.9575246499935";"0"
"Social Paid";"TikTok";"2022-12-13";"544.426";"0"
"Search Paid";"Google";"2022-12-14";"16137.171999999999";"0"
"Social Paid";"Facebook";"2022-12-14";"4620.757102500002";"0"
"Social Paid";"TikTok";"2022-12-14";"543.6679999999999";"0"
"Search Paid";"Google";"2022-12-15";"14032.322";"0"
"Social Paid";"Facebook";"2022-12-15";"4816.946710499996";"0"
"Social Paid";"TikTok";"2022-12-15";"543.239";"0"
"Search Paid";"Google";"2022-12-16";"11543.539";"0"
"Social Paid";"Facebook";"2022-12-16";"5043.587702999976";"0"
"Social Paid";"TikTok";"2022-12-16";"719.861";"0"
"Search Paid";"Google";"2022-12-17";"11107.196";"0"
"Social Paid";"Facebook";"2022-12-17";"11254.631575880021";"0"
"Social Paid";"TikTok";"2022-12-17";"1103.567";"0"
"Search Paid";"Google";"2022-12-18";"12894.722";"0"
"Social Paid";"Facebook";"2022-12-18";"13782.56902708002";"0"
"Social Paid";"TikTok";"2022-12-18";"1103.5669999999998";"0"
"Search Paid";"Google";"2022-12-19";"10211.748";"0"
"Social Paid";"Facebook";"2022-12-19";"16784.652884700023";"0"
"Social Paid";"TikTok";"2022-12-19";"1097.185";"0"
"Search Paid";"Google";"2022-12-20";"11995.984999999997";"0"
"Social Paid";"Facebook";"2022-12-20";"22176.352494599978";"0"
"Social Paid";"TikTok";"2022-12-20";"276.224";"0"
"Search Paid";"Google";"2022-12-21";"8068.766";"0"
"Social Paid";"Facebook";"2022-12-21";"16267.493603500005";"0"
"Social Paid";"TikTok";"2022-12-21";"276.851";"0"
"Search Paid";"Google";"2022-12-22";"7931.532";"0"
"Social Paid";"Facebook";"2022-12-22";"12963.531500399997";"0"
"Social Paid";"TikTok";"2022-12-22";"276.135";"0"
"Search Paid";"Google";"2022-12-23";"7298.462000000001";"0"
"Social Paid";"Facebook";"2022-12-23";"21265.66697475";"0"
"Social Paid";"TikTok";"2022-12-23";"277.43399999999997";"0"
"Search Paid";"Google";"2022-12-24";"7165.592000000001";"0"
"Social Paid";"Facebook";"2022-12-24";"10066.058397999997";"0"
"Social Paid";"TikTok";"2022-12-24";"280.884";"0"
"Search Paid";"Google";"2022-12-25";"9148.254";"0"
"Social Paid";"Facebook";"2022-12-25";"19762.545266639998";"0"
"Social Paid";"TikTok";"2022-12-25";"280.884";"0"
"Search Paid";"Google";"2022-12-26";"10846.649999999998";"0"
"Social Paid";"Facebook";"2022-12-26";"32596.09426320002";"0"
"Social Paid";"TikTok";"2022-12-26";"279.42199999999997";"0"
"Search Paid";"Google";"2022-12-27";"10723.805";"0"
"Social Paid";"Facebook";"2022-12-27";"31526.3591368";"0"
"Social Paid";"TikTok";"2022-12-27";"278.951";"0"
"Search Paid";"Google";"2022-12-28";"10456.161999999998";"0"
"Social Paid";"Facebook";"2022-12-28";"30807.029194200004";"0"
"Social Paid";"TikTok";"2022-12-28";"278.5559999999999";"0"
"Search Paid";"Google";"2022-12-29";"12283.030000000002";"0"
"Social Paid";"Facebook";"2022-12-29";"30235.322672400012";"0"
"Social Paid";"TikTok";"2022-12-29";"277.918";"0"
"Search Paid";"Google";"2022-12-30";"9734.398000000001";"0"
"Social Paid";"Facebook";"2022-12-30";"42052.78818735998";"0"
"Social Paid";"TikTok";"2022-12-30";"278.954";"0"
"Search Paid";"Google";"2022-12-31";"9131.310000000001";"0"
"Social Paid";"Facebook";"2022-12-31";"46486.48532760001";"0"
"Social Paid";"TikTok";"2022-12-31";"279.629";"0"
"Affiliate";"CJ";"2023-01-01";"203.22815495999998";"0"
"Search Paid";"Google";"2023-01-01";"8675.533";"0"
"Social Paid";"Facebook";"2023-01-01";"43356.62575896";"0"
"Social Paid";"TikTok";"2023-01-01";"279.629";"0"
"Affiliate";"CJ";"2023-01-02";"1294.9747623000003";"0"
"Search Paid";"Google";"2023-01-02";"12842.717";"0"
"Social Paid";"Facebook";"2023-01-02";"17194.091774700006";"0"
"Social Paid";"TikTok";"2023-01-02";"278.94100000000003";"0"
"Affiliate";"CJ";"2023-01-03";"330.08349933";"0"
"Search Paid";"Google";"2023-01-03";"13297.55";"0"
"Social Paid";"Facebook";"2023-01-03";"26230.196555969997";"0"
"Social Paid";"TikTok";"2023-01-03";"278.736";"0"
"Affiliate";"CJ";"2023-01-04";"181.11135900000002";"0"
"Search Paid";"Google";"2023-01-04";"12394.306000000002";"0"
"Social Paid";"Facebook";"2023-01-04";"36326.33695150001";"0"
"Social Paid";"TikTok";"2023-01-04";"279.007";"0"
"Affiliate";"CJ";"2023-01-05";"322.92839465000003";"0"
"Search Paid";"Google";"2023-01-05";"12609.535";"0"
"Social Paid";"Facebook";"2023-01-05";"46254.81843164502";"0"
"Social Paid";"TikTok";"2023-01-05";"265.74";"0"
"Affiliate";"CJ";"2023-01-06";"320.35253250000005";"0"
"Search Paid";"Google";"2023-01-06";"11620.419999999998";"0"
"Social Paid";"Facebook";"2023-01-06";"60822.84869325";"0"
"Affiliate";"CJ";"2023-01-07";"1049.3146692";"0"
"Search Paid";"Google";"2023-01-07";"10348.271";"0"
"Social Paid";"Facebook";"2023-01-07";"61355.65529240001";"0"
"Affiliate";"CJ";"2023-01-08";"574.7449582";"0"
"Search Paid";"Google";"2023-01-08";"13072.889";"0"
"Social Paid";"Facebook";"2023-01-08";"51735.59059732";"0"
"Affiliate";"CJ";"2023-01-09";"71.70746651";"0"
"Search Paid";"Google";"2023-01-09";"13205.370000000003";"0"
"Social Paid";"Facebook";"2023-01-09";"66293.92024989";"0"
"Affiliate";"CJ";"2023-01-10";"1394.8631004000001";"0"
"Search Paid";"Google";"2023-01-10";"12642.576999999997";"0"
"Social Paid";"Facebook";"2023-01-10";"80671.87305540006";"0"
"Affiliate";"CJ";"2023-01-11";"182.7956052";"0"
"Search Paid";"Google";"2023-01-11";"14896.062";"0"
"Social Paid";"Facebook";"2023-01-11";"73209.400321408";"0"
"Affiliate";"CJ";"2023-01-12";"356.1192686999999";"0"
"Search Paid";"Google";"2023-01-12";"13682.947";"0"
"Social Paid";"Facebook";"2023-01-12";"7129.181543250003";"0"
"Affiliate";"CJ";"2023-01-13";"1699.7115835";"0"
"Search Paid";"Google";"2023-01-13";"10007.247";"0"
"Social Paid";"Facebook";"2023-01-13";"43335.6631183";"0"
"Affiliate";"CJ";"2023-01-14";"1294.1043015599998";"0"
"Search Paid";"Google";"2023-01-14";"11858.636";"0"
"Social Paid";"Facebook";"2023-01-14";"42304.663914588025";"0"
"Affiliate";"CJ";"2023-01-15";"1764.22620832";"0"
"Search Paid";"Google";"2023-01-15";"14832.619999999999";"0"
"Social Paid";"Facebook";"2023-01-15";"50109.82947151999";"0"
"Affiliate";"CJ";"2023-01-16";"761.3367276000001";"0"
"Search Paid";"Google";"2023-01-16";"11789.190999999999";"0"
"Social Paid";"Facebook";"2023-01-16";"51459.50744145";"0"
"Affiliate";"CJ";"2023-01-17";"2865.4256752500005";"0"
"Search Paid";"Google";"2023-01-17";"10246.318";"0"
"Social Paid";"Facebook";"2023-01-17";"49356.44898015002";"0"
"Affiliate";"CJ";"2023-01-18";"715.8498465999999";"0"
"Search Paid";"Google";"2023-01-18";"10765.214";"0"
"Social Paid";"Facebook";"2023-01-18";"48587.16668988002";"0"
"Affiliate";"CJ";"2023-01-19";"211.74888448000002";"0"
"Search Paid";"Google";"2023-01-19";"8320.702";"0"
"Social Paid";"Facebook";"2023-01-19";"16255.862604239997";"0"
"Affiliate";"CJ";"2023-01-20";"769.65598535";"0"
"Search Paid";"Google";"2023-01-20";"5813.882";"0"
"Social Paid";"Facebook";"2023-01-20";"13942.673741850005";"0"
"Affiliate";"CJ";"2023-01-21";"510.86290848";"0"
"Search Paid";"Google";"2023-01-21";"9516.07";"0"
"Social Paid";"Facebook";"2023-01-21";"7986.42836288";"0"
"Affiliate";"CJ";"2023-01-22";"375.27112079999995";"0"
"Search Paid";"Google";"2023-01-22";"9892.55";"0"
"Social Paid";"Facebook";"2023-01-22";"8721.424393439996";"0"
"Affiliate";"CJ";"2023-01-23";"792.3437256000001";"0"
"Search Paid";"Google";"2023-01-23";"9062.970000000001";"0"
"Social Paid";"Facebook";"2023-01-23";"8253.580474999999";"0"
"Affiliate";"CJ";"2023-01-24";"118.34548050000001";"0"
"Search Paid";"Google";"2023-01-24";"13170.853";"0"
"Social Paid";"Facebook";"2023-01-24";"8040.9667953";"0"
"Affiliate";"CJ";"2023-01-25";"1826.9570307";"0"
"Search Paid";"Google";"2023-01-25";"13672.920999999998";"0"
"Social Paid";"Facebook";"2023-01-25";"7989.894119714998";"0"
"Affiliate";"CJ";"2023-01-26";"828.950906";"0"
"Search Paid";"Google";"2023-01-26";"18425.502";"0"
"Social Paid";"Facebook";"2023-01-26";"8642.1194577";"0"
"Affiliate";"CJ";"2023-01-27";"384.06876690000007";"0"
"Search Paid";"Google";"2023-01-27";"17103.492";"0"
"Social Paid";"Facebook";"2023-01-27";"9099.372460500002";"0"
"Affiliate";"CJ";"2023-01-28";"784.0572082400001";"0"
"Search Paid";"Google";"2023-01-28";"19932.703";"0"
"Social Paid";"Facebook";"2023-01-28";"9294.376606924001";"0"
"Affiliate";"CJ";"2023-01-29";"965.8631606000001";"0"
"Search Paid";"Google";"2023-01-29";"19211.281000000003";"0"
"Social Paid";"Facebook";"2023-01-29";"10807.35936072";"0"
"Search Paid";"Google";"2023-01-30";"15299.273";"0"
"Social Paid";"Facebook";"2023-01-30";"9673.014486150001";"0"
"Affiliate";"CJ";"2023-01-31";"342.97836225000003";"0"
"Search Paid";"Google";"2023-01-31";"12114.160999999996";"0"
"Social Paid";"Facebook";"2023-01-31";"8634.7274847";"0"
"Affiliate";"CJ";"2023-02-01";"612.7572078000001";"0"
"Search Paid";"Google";"2023-02-01";"6227.037";"0"
"Social Paid";"Facebook";"2023-02-01";"5863.992529499999";"0"
"Social Paid";"TikTok";"2023-02-01";"287.02";"0"
"Affiliate";"CJ";"2023-02-02";"1159.5689339";"0"
"Search Paid";"Google";"2023-02-02";"7253.37";"0"
"Social Paid";"Facebook";"2023-02-02";"5248.9600675500005";"0"
"Social Paid";"TikTok";"2023-02-02";"480.425";"0"
"Affiliate";"CJ";"2023-02-03";"736.2358298";"0"
"Search Paid";"Google";"2023-02-03";"5176.3099999999995";"0"
"Social Paid";"Facebook";"2023-02-03";"5660.6115606";"0"
"Social Paid";"TikTok";"2023-02-03";"509.868";"0"
"Affiliate";"CJ";"2023-02-04";"367.60093650000005";"0"
"Search Paid";"Google";"2023-02-04";"6658.540000000001";"0"
"Social Paid";"Facebook";"2023-02-04";"6649.39990701";"0"
"Social Paid";"TikTok";"2023-02-04";"571.062";"0"
"Affiliate";"CJ";"2023-02-05";"841.6321010999999";"0"
"Search Paid";"Google";"2023-02-05";"6421.6720000000005";"0"
"Social Paid";"Facebook";"2023-02-05";"6888.8520981";"0"
"Social Paid";"TikTok";"2023-02-05";"571.062";"0"
"Affiliate";"CJ";"2023-02-06";"841.9422704";"0"
"Search Paid";"Google";"2023-02-06";"9246.009999999998";"0"
"Social Paid";"Facebook";"2023-02-06";"3418.6083393599993";"0"
"Social Paid";"TikTok";"2023-02-06";"569.505";"0"
"Affiliate";"CJ";"2023-02-07";"699.412848";"0"
"Search Paid";"Google";"2023-02-07";"11060.6";"0"
"Social Paid";"Facebook";"2023-02-07";"4023.809541150003";"0"
"Social Paid";"TikTok";"2023-02-07";"569.36";"0"
"Affiliate";"CJ";"2023-02-08";"1196.64804285";"0"
"Search Paid";"Google";"2023-02-08";"10994.76";"0"
"Social Paid";"Facebook";"2023-02-08";"9570.09840066";"0"
"Social Paid";"TikTok";"2023-02-08";"567.182";"0"
"Affiliate";"CJ";"2023-02-09";"711.5769339000002";"0"
"Search Paid";"Google";"2023-02-09";"14650.159999999996";"0"
"Social Paid";"Facebook";"2023-02-09";"4299.8551684899985";"0"
"Social Paid";"TikTok";"2023-02-09";"566.832";"0"
"Affiliate";"CJ";"2023-02-10";"413.0903998";"0"
"Search Paid";"Google";"2023-02-10";"10224.76";"0"
"Social Paid";"Facebook";"2023-02-10";"3489.401953115002";"0"
"Social Paid";"TikTok";"2023-02-10";"555.294";"0"
"Affiliate";"CJ";"2023-02-11";"683.3262920999999";"0"
"Search Paid";"Google";"2023-02-11";"8675.005";"0"
"Social Paid";"Facebook";"2023-02-11";"5915.964185400004";"0"
"Social Paid";"TikTok";"2023-02-11";"565.204";"0"
"Affiliate";"CJ";"2023-02-12";"1152.4188312";"0"
"Search Paid";"Google";"2023-02-12";"10199.32";"0"
"Social Paid";"Facebook";"2023-02-12";"6912.4172992";"0"
"Social Paid";"TikTok";"2023-02-12";"560.674";"0"
"Affiliate";"CJ";"2023-02-13";"668.1459573000001";"0"
"Search Paid";"Google";"2023-02-13";"7980.46";"0"
"Social Paid";"Facebook";"2023-02-13";"5036.308723800001";"0"
"Social Paid";"TikTok";"2023-02-13";"1080.762";"0"
"Affiliate";"CJ";"2023-02-14";"1319.4948128";"0"
"Search Paid";"Google";"2023-02-14";"7547.61";"0"
"Social Paid";"Facebook";"2023-02-14";"14568.109579699998";"0"
"Social Paid";"TikTok";"2023-02-14";"1112.443";"0"
"Affiliate";"CJ";"2023-02-15";"510.94546025";"0"
"Search Paid";"Google";"2023-02-15";"8749.999999999998";"0"
"Social Paid";"Facebook";"2023-02-15";"2812.435092900001";"0"
"Social Paid";"TikTok";"2023-02-15";"1531.7669999999998";"0"
"Affiliate";"CJ";"2023-02-16";"1221.8593524999997";"0"
"Search Paid";"Google";"2023-02-16";"8158.530000000001";"0"
"Social Paid";"Facebook";"2023-02-16";"10365.422842369999";"0"
"Social Paid";"TikTok";"2023-02-16";"1195.069";"0"
"Affiliate";"CJ";"2023-02-17";"571.5415035";"0"
"Search Paid";"Google";"2023-02-17";"7621.15";"0"
"Social Paid";"Facebook";"2023-02-17";"13650.762348699995";"0"
"Social Paid";"TikTok";"2023-02-17";"2222.272";"0"
"Affiliate";"CJ";"2023-02-18";"961.8198649999998";"0"
"Search Paid";"Google";"2023-02-18";"9172.219000000001";"0"
"Social Paid";"Facebook";"2023-02-18";"4606.412974999999";"0"
"Social Paid";"TikTok";"2023-02-18";"2224.169";"0"
"Affiliate";"CJ";"2023-02-19";"2222.03048244";"0"
"Search Paid";"Google";"2023-02-19";"9342.528";"0"
